Customer ID	Full Name	Date of Purchase	Age	State	MTN Device	Gender	Satisfaction Rate	Customer Review	Customer Tenure in months	Subscription Plan	 Unit Price 	Number of Times Purchased	 Total Revenue 	Data Usage	Customer Churn Status	Reasons for Churn
CUST0216	John Erickson	01 March 2025	32	Edo	5G Broadband Router	Male	1	Poor	44	200GB Monthly Broadband Plan	" ?25,000.00 "	10	" ?250,000.00 "	52.48	Yes	Poor Customer Service
CUST0216	John Erickson	01 March 2025	32	Edo	4G Router	Male	1	Poor	44	165GB Monthly Plan	" ?35,000.00 "	16	" ?560,000.00 "	170.32	Yes	Poor Customer Service
CUST0216	John Erickson	01 March 2025	32	Edo	Mobile SIM Card	Male	1	Poor	44	2.5GB 2-Day Plan	 ?900.00 	19	" ?17,100.00 "	173.35	Yes	Poor Customer Service
CUST0217	Kunle Collins	01 February 2025	76	Benue	4G Router	Male	5	Excellent	56	10GB+10mins Monthly Plan	" ?4,500.00 "	19	" ?85,500.00 "	68.86	Yes	Poor Network
CUST0218	Zina Dawson	01 January 2025	34	Niger	5G Broadband Router	Male	4	Very Good	50	30GB Monthly Broadband Plan	" ?9,000.00 "	9	" ?81,000.00 "	1.44	No	No Churn
CUST0219	Fatima Scott	01 January 2025	37	Abuja (FCT)	Mobile SIM Card	Female	2	Fair	51	12.5GB Monthly Plan	" ?5,500.00 "	2	" ?11,000.00 "	76.97	No	No Churn
CUST0219	Fatima Scott	01 January 2025	37	Abuja (FCT)	4G Router	Female	2	Fair	51	10GB+10mins Monthly Plan	" ?4,500.00 "	1	" ?4,500.00 "	146.27	No	No Churn
CUST0219	Fatima Scott	01 January 2025	37	Abuja (FCT)	5G Broadband Router	Female	2	Fair	51	200GB Monthly Broadband Plan	" ?25,000.00 "	17	" ?425,000.00 "	151.49	No	No Churn
CUST0220	Bala Smith	01 March 2025	18	Lagos	Mobile SIM Card	Male	3	Good	15	2.5GB 2-Day Plan	 ?900.00 	10	" ?9,000.00 "	59.99	Yes	Fast Data Consumption
CUST0221	Zina Cochran	01 February 2025	59	Kwara	Mobile SIM Card	Male	3	Good	22	2.5GB 2-Day Plan	 ?900.00 	5	" ?4,500.00 "	46.07	No	No Churn
CUST0222	Fatima Carpenter	01 March 2025	18	Zamfara	Mobile SIM Card	Male	1	Poor	8	2.5GB 2-Day Plan	 ?900.00 	1	 ?900.00 	132.56	No	No Churn
CUST0223	Sade Howell	01 January 2025	30	Kogi	Mobile SIM Card	Female	5	Excellent	25	65GB Monthly Plan	" ?16,000.00 "	4	" ?64,000.00 "	60.57	Yes	High Call Tarriffs
CUST0224	Sarah Stevens	01 January 2025	50	Borno	5G Broadband Router	Female	5	Excellent	54	150GB FUP Monthly Unlimited	" ?20,000.00 "	16	" ?320,000.00 "	157.06	No	No Churn
CUST0225	Bala Cummings	01 February 2025	41	Edo	Mobile SIM Card	Male	3	Good	23	165GB Monthly Plan	" ?35,000.00 "	1	" ?35,000.00 "	66.46	Yes	Relocation
CUST0225	Bala Cummings	01 February 2025	41	Edo	5G Broadband Router	Male	3	Good	23	30GB Monthly Broadband Plan	" ?9,000.00 "	4	" ?36,000.00 "	134.49	Yes	Relocation
CUST0226	Grace Carter	01 January 2025	35	Katsina	5G Broadband Router	Male	3	Good	47	1.5TB Yearly Broadband Plan	" ?150,000.00 "	6	" ?900,000.00 "	10.49	No	No Churn
CUST0226	Grace Carter	01 January 2025	35	Katsina	4G Router	Male	3	Good	47	65GB Monthly Plan	" ?16,000.00 "	12	" ?192,000.00 "	170.52	No	No Churn
CUST0227	Ese Stewart	01 January 2025	70	Delta	4G Router	Male	1	Poor	55	165GB Monthly Plan	" ?35,000.00 "	9	" ?315,000.00 "	191.04	No	No Churn
CUST0227	Ese Stewart	01 January 2025	70	Delta	Mobile SIM Card	Male	1	Poor	55	3.2GB 2-Day Plan	" ?1,000.00 "	11	" ?11,000.00 "	74.84	No	No Churn
CUST0227	Ese Stewart	01 January 2025	70	Delta	5G Broadband Router	Male	1	Poor	55	300GB FUP Monthly Unlimited	" ?30,000.00 "	13	" ?390,000.00 "	23.21	No	No Churn
CUST0228	Zina Fuller	01 February 2025	50	Jigawa	Broadband MiFi	Female	2	Fair	52	60GB Monthly Broadband Plan	" ?14,500.00 "	16	" ?232,000.00 "	182.29	Yes	High Call Tarriffs
CUST0228	Zina Fuller	01 February 2025	50	Jigawa	Mobile SIM Card	Female	2	Fair	52	12.5GB Monthly Plan	" ?5,500.00 "	13	" ?71,500.00 "	36.66	Yes	High Call Tarriffs
CUST0228	Zina Fuller	01 February 2025	50	Jigawa	5G Broadband Router	Female	2	Fair	52	200GB Monthly Broadband Plan	" ?25,000.00 "	5	" ?125,000.00 "	122.47	Yes	High Call Tarriffs
CUST0229	John Edwards	01 January 2025	78	Delta	Mobile SIM Card	Female	1	Poor	29	25GB Monthly Plan	" ?9,000.00 "	20	" ?180,000.00 "	104.06	Yes	Costly Data Plans
CUST0230	Ngozi Pierce	01 February 2025	71	Imo	Broadband MiFi	Female	2	Fair	23	120GB Monthly Broadband Plan	" ?24,000.00 "	16	" ?384,000.00 "	169.84	No	No Churn
CUST0230	Ngozi Pierce	01 February 2025	71	Imo	Mobile SIM Card	Female	2	Fair	23	1.5GB 2-Day Plan	 ?600.00 	16	" ?9,600.00 "	15.44	No	No Churn
CUST0230	Ngozi Pierce	01 February 2025	71	Imo	5G Broadband Router	Female	2	Fair	23	200GB Monthly Broadband Plan	" ?25,000.00 "	9	" ?225,000.00 "	48.56	No	No Churn
CUST0231	Sade Smith	01 February 2025	80	Osun	Mobile SIM Card	Female	1	Poor	26	12.5GB Monthly Plan	" ?5,500.00 "	16	" ?88,000.00 "	63.55	No	No Churn
CUST0231	Sade Smith	01 February 2025	80	Osun	Broadband MiFi	Female	1	Poor	26	30GB Monthly Broadband Plan	" ?9,000.00 "	14	" ?126,000.00 "	20.98	No	No Churn
CUST0231	Sade Smith	01 February 2025	80	Osun	Mobile SIM Card	Female	1	Poor	26	65GB Monthly Plan	" ?16,000.00 "	1	" ?16,000.00 "	111.65	No	No Churn
CUST0232	Chinedu Hughes	01 February 2025	54	Zamfara	4G Router	Male	3	Good	42	165GB Monthly Plan	" ?35,000.00 "	20	" ?700,000.00 "	66.73	No	No Churn
CUST0233	John Benjamin	01 February 2025	62	Nasarawa	5G Broadband Router	Male	1	Poor	7	150GB FUP Monthly Unlimited	" ?20,000.00 "	6	" ?120,000.00 "	9.63	No	No Churn
CUST0233	John Benjamin	01 February 2025	62	Nasarawa	Mobile SIM Card	Male	1	Poor	7	12.5GB Monthly Plan	" ?5,500.00 "	14	" ?77,000.00 "	28.52	No	No Churn
CUST0233	John Benjamin	01 February 2025	62	Nasarawa	4G Router	Male	1	Poor	7	65GB Monthly Plan	" ?16,000.00 "	7	" ?112,000.00 "	51.23	No	No Churn
CUST0234	Bala Hardin	01 February 2025	31	Kebbi	Broadband MiFi	Male	3	Good	30	60GB Monthly Broadband Plan	" ?14,500.00 "	19	" ?275,500.00 "	91.75	Yes	Fast Data Consumption
CUST0235	Michael Savage	01 January 2025	33	Yobe	Mobile SIM Card	Male	5	Excellent	34	1.5GB 2-Day Plan	 ?600.00 	5	" ?3,000.00 "	146.23	No	No Churn
CUST0235	Michael Savage	01 January 2025	33	Yobe	5G Broadband Router	Male	5	Excellent	34	150GB FUP Monthly Unlimited	" ?20,000.00 "	20	" ?400,000.00 "	77.79	No	No Churn
CUST0235	Michael Savage	01 January 2025	33	Yobe	Broadband MiFi	Male	5	Excellent	34	120GB Monthly Broadband Plan	" ?24,000.00 "	17	" ?408,000.00 "	176.60	No	No Churn
CUST0236	Omamuzo Stephenson	01 March 2025	69	Imo	Mobile SIM Card	Female	3	Good	26	165GB Monthly Plan	" ?35,000.00 "	17	" ?595,000.00 "	120.70	No	No Churn
CUST0237	Maryam Moore	01 March 2025	56	Ondo	4G Router	Male	3	Good	14	25GB Monthly Plan	" ?9,000.00 "	12	" ?108,000.00 "	142.22	No	No Churn
CUST0238	John Patel	01 February 2025	69	Adamawa	Mobile SIM Card	Female	1	Poor	57	1.5GB 2-Day Plan	 ?600.00 	2	" ?1,200.00 "	11.09	No	No Churn
CUST0239	Bala Holt	01 March 2025	50	Abuja (FCT)	5G Broadband Router	Female	2	Fair	44	200GB Monthly Broadband Plan	" ?25,000.00 "	4	" ?100,000.00 "	162.90	No	No Churn
CUST0239	Bala Holt	01 March 2025	50	Abuja (FCT)	Broadband MiFi	Female	2	Fair	44	120GB Monthly Broadband Plan	" ?24,000.00 "	18	" ?432,000.00 "	173.67	No	No Churn
CUST0239	Bala Holt	01 March 2025	50	Abuja (FCT)	Mobile SIM Card	Female	2	Fair	44	500MB Daily Plan	 ?350.00 	18	" ?6,300.00 "	148.61	No	No Churn
CUST0240	Omamuzo Roberts	01 January 2025	46	Zamfara	5G Broadband Router	Female	4	Very Good	45	30GB Monthly Broadband Plan	" ?9,000.00 "	7	" ?63,000.00 "	148.86	No	No Churn
CUST0240	Omamuzo Roberts	01 January 2025	46	Zamfara	Mobile SIM Card	Female	4	Very Good	45	12.5GB Monthly Plan	" ?5,500.00 "	12	" ?66,000.00 "	166.08	No	No Churn
CUST0240	Omamuzo Roberts	01 January 2025	46	Zamfara	Broadband MiFi	Female	4	Very Good	45	120GB Monthly Broadband Plan	" ?24,000.00 "	20	" ?480,000.00 "	109.55	No	No Churn
CUST0241	Bala Calhoun	01 January 2025	40	Cross River	Broadband MiFi	Female	2	Fair	12	60GB Monthly Broadband Plan	" ?14,500.00 "	9	" ?130,500.00 "	56.18	No	No Churn
CUST0241	Bala Calhoun	01 January 2025	40	Cross River	4G Router	Female	2	Fair	12	10GB+10mins Monthly Plan	" ?4,500.00 "	9	" ?40,500.00 "	32.61	No	No Churn
CUST0241	Bala Calhoun	01 January 2025	40	Cross River	Mobile SIM Card	Female	2	Fair	12	2.5GB 2-Day Plan	 ?900.00 	5	" ?4,500.00 "	66.45	No	No Churn
CUST0242	Bola Miller	01 March 2025	35	Niger	5G Broadband Router	Male	4	Very Good	50	60GB Monthly Broadband Plan	" ?14,500.00 "	17	" ?246,500.00 "	191.42	No	No Churn
CUST0242	Bola Miller	01 March 2025	35	Niger	Broadband MiFi	Male	4	Very Good	50	30GB Monthly Broadband Plan	" ?9,000.00 "	6	" ?54,000.00 "	157.36	No	No Churn
CUST0242	Bola Miller	01 March 2025	35	Niger	4G Router	Male	4	Very Good	50	165GB Monthly Plan	" ?35,000.00 "	13	" ?455,000.00 "	108.84	No	No Churn
CUST0243	Chinedu Elliott	01 March 2025	60	Osun	Mobile SIM Card	Male	3	Good	43	16.5GB+10mins Monthly Plan	" ?6,500.00 "	1	" ?6,500.00 "	164.83	No	No Churn
CUST0244	Ifeanyi Austin	01 February 2025	60	Nasarawa	Mobile SIM Card	Male	1	Poor	58	20GB Monthly Plan	" ?7,500.00 "	10	" ?75,000.00 "	51.69	No	No Churn
CUST0244	Ifeanyi Austin	01 February 2025	60	Nasarawa	Broadband MiFi	Male	1	Poor	58	30GB Monthly Broadband Plan	" ?9,000.00 "	12	" ?108,000.00 "	182.31	No	No Churn
CUST0245	Michael Jones	01 February 2025	73	Yobe	4G Router	Male	3	Good	19	65GB Monthly Plan	" ?16,000.00 "	7	" ?112,000.00 "	125.57	No	No Churn
CUST0246	Fatima Foster	01 February 2025	70	Anambra	Broadband MiFi	Male	1	Poor	35	60GB Monthly Broadband Plan	" ?14,500.00 "	2	" ?29,000.00 "	143.52	No	No Churn
CUST0247	Chinedu Yates	01 March 2025	25	Oyo	5G Broadband Router	Male	5	Excellent	51	450GB 3-Month Broadband Plan	" ?75,000.00 "	13	" ?975,000.00 "	77.91	Yes	Better Offers from Competitors
CUST0248	Boma Peterson	01 January 2025	56	Kano	Broadband MiFi	Female	5	Excellent	44	30GB Monthly Broadband Plan	" ?9,000.00 "	17	" ?153,000.00 "	71.86	Yes	High Call Tarriffs
CUST0248	Boma Peterson	01 January 2025	56	Kano	5G Broadband Router	Female	5	Excellent	44	150GB FUP Monthly Unlimited	" ?20,000.00 "	10	" ?200,000.00 "	58.32	Yes	High Call Tarriffs
CUST0248	Boma Peterson	01 January 2025	56	Kano	Mobile SIM Card	Female	5	Excellent	44	3.2GB 2-Day Plan	" ?1,000.00 "	15	" ?15,000.00 "	56.66	Yes	High Call Tarriffs
CUST0249	Omamuzo Jones	01 February 2025	66	Kano	5G Broadband Router	Female	2	Fair	11	120GB Monthly Broadband Plan	" ?24,000.00 "	12	" ?288,000.00 "	135.62	No	No Churn
CUST0249	Omamuzo Jones	01 February 2025	66	Kano	Mobile SIM Card	Female	2	Fair	11	2.5GB 2-Day Plan	 ?900.00 	18	" ?16,200.00 "	110.93	No	No Churn
CUST0249	Omamuzo Jones	01 February 2025	66	Kano	Broadband MiFi	Female	2	Fair	11	150GB FUP Monthly Unlimited	" ?20,000.00 "	1	" ?20,000.00 "	25.09	No	No Churn
CUST0250	Tamuno Lawrence	01 March 2025	26	Abia	4G Router	Male	2	Fair	48	10GB+10mins Monthly Plan	" ?4,500.00 "	9	" ?40,500.00 "	123.57	No	No Churn
CUST0250	Tamuno Lawrence	01 March 2025	26	Abia	Broadband MiFi	Male	2	Fair	48	150GB FUP Monthly Unlimited	" ?20,000.00 "	19	" ?380,000.00 "	23.37	No	No Churn
CUST0250	Tamuno Lawrence	01 March 2025	26	Abia	5G Broadband Router	Male	2	Fair	48	30GB Monthly Broadband Plan	" ?9,000.00 "	18	" ?162,000.00 "	170.35	No	No Churn
CUST0251	Zina Nicholson	01 January 2025	25	Cross River	5G Broadband Router	Male	2	Fair	17	300GB FUP Monthly Unlimited	" ?30,000.00 "	8	" ?240,000.00 "	134.42	No	No Churn
CUST0251	Zina Nicholson	01 January 2025	25	Cross River	4G Router	Male	2	Fair	17	65GB Monthly Plan	" ?16,000.00 "	3	" ?48,000.00 "	57.38	No	No Churn
CUST0252	Bala Graham	01 March 2025	56	Yobe	5G Broadband Router	Female	5	Excellent	22	300GB FUP Monthly Unlimited	" ?30,000.00 "	8	" ?240,000.00 "	1.46	Yes	Relocation
CUST0252	Bala Graham	01 March 2025	56	Yobe	Mobile SIM Card	Female	5	Excellent	22	10GB+10mins Monthly Plan	" ?4,500.00 "	14	" ?63,000.00 "	142.58	Yes	Relocation
CUST0253	Zainab Blackwell	01 February 2025	62	Borno	Mobile SIM Card	Female	4	Very Good	57	3.2GB 2-Day Plan	" ?1,000.00 "	20	" ?20,000.00 "	35.57	No	No Churn
CUST0253	Zainab Blackwell	01 February 2025	62	Borno	5G Broadband Router	Female	4	Very Good	57	150GB FUP Monthly Unlimited	" ?20,000.00 "	5	" ?100,000.00 "	168.44	No	No Churn
CUST0254	David Rodriguez	01 January 2025	41	Edo	Broadband MiFi	Male	1	Poor	47	120GB Monthly Broadband Plan	" ?24,000.00 "	2	" ?48,000.00 "	42.95	No	No Churn
CUST0254	David Rodriguez	01 January 2025	41	Edo	5G Broadband Router	Male	1	Poor	47	120GB Monthly Broadband Plan	" ?24,000.00 "	18	" ?432,000.00 "	108.92	No	No Churn
CUST0254	David Rodriguez	01 January 2025	41	Edo	4G Router	Male	1	Poor	47	165GB Monthly Plan	" ?35,000.00 "	5	" ?175,000.00 "	130.95	No	No Churn
CUST0255	Ejiro Miller	01 February 2025	66	Osun	5G Broadband Router	Female	5	Excellent	9	30GB Monthly Broadband Plan	" ?9,000.00 "	20	" ?180,000.00 "	132.70	No	No Churn
CUST0255	Ejiro Miller	01 February 2025	66	Osun	Mobile SIM Card	Female	5	Excellent	9	1.5GB 2-Day Plan	 ?600.00 	5	" ?3,000.00 "	151.56	No	No Churn
CUST0256	Alabo Smith	01 February 2025	36	Enugu	4G Router	Male	3	Good	48	25GB Monthly Plan	" ?9,000.00 "	2	" ?18,000.00 "	74.20	Yes	Better Offers from Competitors
CUST0256	Alabo Smith	01 February 2025	36	Enugu	Broadband MiFi	Male	3	Good	48	150GB FUP Monthly Unlimited	" ?20,000.00 "	12	" ?240,000.00 "	103.82	Yes	Better Offers from Competitors
CUST0257	Omamuzo Smith	01 March 2025	76	Sokoto	5G Broadband Router	Male	1	Poor	3	300GB FUP Monthly Unlimited	" ?30,000.00 "	13	" ?390,000.00 "	75.64	No	No Churn
CUST0257	Omamuzo Smith	01 March 2025	76	Sokoto	Mobile SIM Card	Male	1	Poor	3	7GB Monthly Plan	" ?3,500.00 "	3	" ?10,500.00 "	117.74	No	No Churn
CUST0257	Omamuzo Smith	01 March 2025	76	Sokoto	4G Router	Male	1	Poor	3	25GB Monthly Plan	" ?9,000.00 "	8	" ?72,000.00 "	75.58	No	No Churn
CUST0258	Sarah Munoz	01 February 2025	67	Ekiti	Mobile SIM Card	Female	5	Excellent	32	65GB Monthly Plan	" ?16,000.00 "	9	" ?144,000.00 "	103.15	Yes	Poor Customer Service
CUST0258	Sarah Munoz	01 February 2025	67	Ekiti	Broadband MiFi	Female	5	Excellent	32	150GB FUP Monthly Unlimited	" ?20,000.00 "	6	" ?120,000.00 "	30.47	Yes	Poor Customer Service
CUST0259	Ejiro Collins	01 March 2025	31	Osun	Mobile SIM Card	Female	1	Poor	52	1.5GB 2-Day Plan	 ?600.00 	14	" ?8,400.00 "	129.63	No	No Churn
CUST0259	Ejiro Collins	01 March 2025	31	Osun	Broadband MiFi	Female	1	Poor	52	30GB Monthly Broadband Plan	" ?9,000.00 "	5	" ?45,000.00 "	49.11	No	No Churn
CUST0260	Amina Johns	01 February 2025	33	Zamfara	Mobile SIM Card	Male	1	Poor	58	1GB+1.5mins Daily Plan	 ?500.00 	7	" ?3,500.00 "	189.48	Yes	Poor Customer Service
CUST0260	Amina Johns	01 February 2025	33	Zamfara	5G Broadband Router	Male	1	Poor	58	1.5TB Yearly Broadband Plan	" ?150,000.00 "	16	" ?2,400,000.00 "	121.50	Yes	Poor Customer Service
CUST0260	Amina Johns	01 February 2025	33	Zamfara	Broadband MiFi	Male	1	Poor	58	60GB Monthly Broadband Plan	" ?14,500.00 "	14	" ?203,000.00 "	34.53	Yes	Poor Customer Service
CUST0261	Obinna Simon	01 March 2025	39	Zamfara	4G Router	Female	4	Very Good	11	165GB Monthly Plan	" ?35,000.00 "	4	" ?140,000.00 "	77.40	No	No Churn
CUST0262	Funke Alexander	01 February 2025	41	Bauchi	Broadband MiFi	Female	5	Excellent	53	30GB Monthly Broadband Plan	" ?9,000.00 "	5	" ?45,000.00 "	96.71	Yes	Fast Data Consumption
CUST0262	Funke Alexander	01 February 2025	41	Bauchi	5G Broadband Router	Female	5	Excellent	53	30GB Monthly Broadband Plan	" ?9,000.00 "	14	" ?126,000.00 "	179.45	Yes	Fast Data Consumption
CUST0262	Funke Alexander	01 February 2025	41	Bauchi	Mobile SIM Card	Female	5	Excellent	53	16.5GB+10mins Monthly Plan	" ?6,500.00 "	2	" ?13,000.00 "	84.43	Yes	Fast Data Consumption
CUST0263	Sarah Fritz	01 February 2025	70	Osun	Broadband MiFi	Female	3	Good	51	300GB FUP Monthly Unlimited	" ?30,000.00 "	8	" ?240,000.00 "	95.69	No	No Churn
CUST0263	Sarah Fritz	01 February 2025	70	Osun	4G Router	Female	3	Good	51	65GB Monthly Plan	" ?16,000.00 "	18	" ?288,000.00 "	57.01	No	No Churn
CUST0263	Sarah Fritz	01 February 2025	70	Osun	Mobile SIM Card	Female	3	Good	51	20GB Monthly Plan	" ?7,500.00 "	1	" ?7,500.00 "	51.93	No	No Churn
CUST0264	Tunde Smith	01 February 2025	31	Bauchi	Mobile SIM Card	Male	3	Good	25	165GB Monthly Plan	" ?35,000.00 "	9	" ?315,000.00 "	130.49	No	No Churn
CUST0265	Saidu Martinez	01 February 2025	70	Gombe	Mobile SIM Card	Female	2	Fair	44	16.5GB+10mins Monthly Plan	" ?6,500.00 "	9	" ?58,500.00 "	111.20	No	No Churn
CUST0265	Saidu Martinez	01 February 2025	70	Gombe	Broadband MiFi	Female	2	Fair	44	300GB FUP Monthly Unlimited	" ?30,000.00 "	13	" ?390,000.00 "	115.74	No	No Churn
CUST0265	Saidu Martinez	01 February 2025	70	Gombe	4G Router	Female	2	Fair	44	10GB+10mins Monthly Plan	" ?4,500.00 "	4	" ?18,000.00 "	171.07	No	No Churn
CUST0266	Nura Hunter	01 February 2025	73	Abuja (FCT)	Broadband MiFi	Male	3	Good	14	30GB Monthly Broadband Plan	" ?9,000.00 "	5	" ?45,000.00 "	160.97	No	No Churn
CUST0266	Nura Hunter	01 February 2025	73	Abuja (FCT)	Mobile SIM Card	Male	3	Good	14	12.5GB Monthly Plan	" ?5,500.00 "	14	" ?77,000.00 "	185.21	No	No Churn
CUST0266	Nura Hunter	01 February 2025	73	Abuja (FCT)	4G Router	Male	3	Good	14	65GB Monthly Plan	" ?16,000.00 "	8	" ?128,000.00 "	13.28	No	No Churn
CUST0267	Ejiro Mendoza	01 February 2025	26	Rivers	Broadband MiFi	Female	5	Excellent	60	60GB Monthly Broadband Plan	" ?14,500.00 "	7	" ?101,500.00 "	88.07	No	No Churn
CUST0267	Ejiro Mendoza	01 February 2025	26	Rivers	Mobile SIM Card	Female	5	Excellent	60	16.5GB+10mins Monthly Plan	" ?6,500.00 "	2	" ?13,000.00 "	57.56	No	No Churn
CUST0268	Michael Peterson	01 February 2025	45	Abuja (FCT)	5G Broadband Router	Male	1	Poor	24	450GB 3-Month Broadband Plan	" ?75,000.00 "	13	" ?975,000.00 "	70.95	No	No Churn
CUST0269	Tamuno Diaz	01 January 2025	41	Bauchi	5G Broadband Router	Male	1	Poor	48	60GB Monthly Broadband Plan	" ?14,500.00 "	7	" ?101,500.00 "	121.47	No	No Churn
CUST0269	Tamuno Diaz	01 January 2025	41	Bauchi	4G Router	Male	1	Poor	48	165GB Monthly Plan	" ?35,000.00 "	19	" ?665,000.00 "	185.98	No	No Churn
CUST0269	Tamuno Diaz	01 January 2025	41	Bauchi	Mobile SIM Card	Male	1	Poor	48	2.5GB 2-Day Plan	 ?900.00 	14	" ?12,600.00 "	52.59	No	No Churn
CUST0270	Michael Rodriguez	01 January 2025	29	Kaduna	5G Broadband Router	Female	5	Excellent	22	450GB 3-Month Broadband Plan	" ?75,000.00 "	8	" ?600,000.00 "	112.85	No	No Churn
CUST0270	Michael Rodriguez	01 January 2025	29	Kaduna	Mobile SIM Card	Female	5	Excellent	22	7GB Monthly Plan	" ?3,500.00 "	15	" ?52,500.00 "	192.27	No	No Churn
CUST0270	Michael Rodriguez	01 January 2025	29	Kaduna	Mobile SIM Card	Female	5	Excellent	22	165GB Monthly Plan	" ?35,000.00 "	1	" ?35,000.00 "	179.36	No	No Churn
CUST0271	John Benson	01 February 2025	30	Edo	5G Broadband Router	Male	2	Fair	25	30GB Monthly Broadband Plan	" ?9,000.00 "	9	" ?81,000.00 "	140.31	No	No Churn
CUST0271	John Benson	01 February 2025	30	Edo	Mobile SIM Card	Male	2	Fair	25	500MB Daily Plan	 ?350.00 	13	" ?4,550.00 "	57.81	No	No Churn
CUST0272	Tega Cooper	01 March 2025	25	Enugu	Mobile SIM Card	Female	2	Fair	21	10GB+10mins Monthly Plan	" ?4,500.00 "	7	" ?31,500.00 "	100.05	No	No Churn
CUST0272	Tega Cooper	01 March 2025	25	Enugu	5G Broadband Router	Female	2	Fair	21	60GB Monthly Broadband Plan	" ?14,500.00 "	9	" ?130,500.00 "	147.22	No	No Churn
CUST0273	Fatima Lewis	01 March 2025	45	Benue	Broadband MiFi	Male	2	Fair	54	60GB Monthly Broadband Plan	" ?14,500.00 "	18	" ?261,000.00 "	122.96	No	No Churn
CUST0274	Bola Duffy	01 March 2025	77	Gombe	5G Broadband Router	Female	4	Very Good	32	300GB FUP Monthly Unlimited	" ?30,000.00 "	14	" ?420,000.00 "	11.30	Yes	Better Offers from Competitors
CUST0274	Bola Duffy	01 March 2025	77	Gombe	Mobile SIM Card	Female	4	Very Good	32	165GB Monthly Plan	" ?35,000.00 "	2	" ?70,000.00 "	187.96	Yes	Better Offers from Competitors
CUST0274	Bola Duffy	01 March 2025	77	Gombe	Broadband MiFi	Female	4	Very Good	32	120GB Monthly Broadband Plan	" ?24,000.00 "	6	" ?144,000.00 "	69.78	Yes	Better Offers from Competitors
CUST0275	Zina Gallegos	01 January 2025	31	Bauchi	Broadband MiFi	Female	1	Poor	21	300GB FUP Monthly Unlimited	" ?30,000.00 "	9	" ?270,000.00 "	122.75	No	No Churn
CUST0275	Zina Gallegos	01 January 2025	31	Bauchi	Mobile SIM Card	Female	1	Poor	21	10GB+10mins Monthly Plan	" ?4,500.00 "	8	" ?36,000.00 "	109.94	No	No Churn
CUST0276	Zainab Rogers	01 February 2025	76	Bayelsa	5G Broadband Router	Female	4	Very Good	12	120GB Monthly Broadband Plan	" ?24,000.00 "	19	" ?456,000.00 "	90.42	Yes	High Call Tarriffs
CUST0276	Zainab Rogers	01 February 2025	76	Bayelsa	4G Router	Female	4	Very Good	12	10GB+10mins Monthly Plan	" ?4,500.00 "	8	" ?36,000.00 "	195.86	Yes	High Call Tarriffs
CUST0277	Ngozi Dunn	01 February 2025	50	Imo	Mobile SIM Card	Female	2	Fair	55	2.5GB 2-Day Plan	 ?900.00 	16	" ?14,400.00 "	35.73	Yes	High Call Tarriffs
CUST0278	Amaka Johnson	01 January 2025	56	Yobe	4G Router	Female	4	Very Good	17	25GB Monthly Plan	" ?9,000.00 "	4	" ?36,000.00 "	95.57	Yes	Poor Customer Service
CUST0279	Alabo Carlson	01 March 2025	58	Edo	Mobile SIM Card	Female	3	Good	24	10GB+10mins Monthly Plan	" ?4,500.00 "	10	" ?45,000.00 "	195.88	Yes	Poor Network
CUST0279	Alabo Carlson	01 March 2025	58	Edo	5G Broadband Router	Female	3	Good	24	200GB Monthly Broadband Plan	" ?25,000.00 "	17	" ?425,000.00 "	65.36	Yes	Poor Network
CUST0280	Grace Brock	01 March 2025	73	Katsina	4G Router	Female	4	Very Good	40	25GB Monthly Plan	" ?9,000.00 "	20	" ?180,000.00 "	84.65	No	No Churn
CUST0281	Tamuno Ortiz	01 February 2025	25	Katsina	5G Broadband Router	Male	3	Good	22	450GB 3-Month Broadband Plan	" ?75,000.00 "	15	" ?1,125,000.00 "	54.61	No	No Churn
CUST0281	Tamuno Ortiz	01 February 2025	25	Katsina	Mobile SIM Card	Male	3	Good	22	7GB Monthly Plan	" ?3,500.00 "	17	" ?59,500.00 "	149.71	No	No Churn
CUST0282	Alabo Chavez	01 January 2025	68	Abuja (FCT)	5G Broadband Router	Male	2	Fair	55	60GB Monthly Broadband Plan	" ?14,500.00 "	4	" ?58,000.00 "	33.80	No	No Churn
CUST0282	Alabo Chavez	01 January 2025	68	Abuja (FCT)	Mobile SIM Card	Male	2	Fair	55	3.2GB 2-Day Plan	" ?1,000.00 "	16	" ?16,000.00 "	13.23	No	No Churn
CUST0282	Alabo Chavez	01 January 2025	68	Abuja (FCT)	Broadband MiFi	Male	2	Fair	55	120GB Monthly Broadband Plan	" ?24,000.00 "	13	" ?312,000.00 "	11.24	No	No Churn
CUST0283	Sarah Ballard	01 February 2025	26	Anambra	5G Broadband Router	Female	1	Poor	40	60GB Monthly Broadband Plan	" ?14,500.00 "	15	" ?217,500.00 "	147.65	No	No Churn
CUST0283	Sarah Ballard	01 February 2025	26	Anambra	Broadband MiFi	Female	1	Poor	40	150GB FUP Monthly Unlimited	" ?20,000.00 "	6	" ?120,000.00 "	26.69	No	No Churn
CUST0284	Funke Shaffer	01 February 2025	20	Ekiti	5G Broadband Router	Female	4	Very Good	56	300GB FUP Monthly Unlimited	" ?30,000.00 "	18	" ?540,000.00 "	193.92	No	No Churn
CUST0284	Funke Shaffer	01 February 2025	20	Ekiti	Mobile SIM Card	Female	4	Very Good	56	1.5GB 2-Day Plan	 ?600.00 	15	" ?9,000.00 "	118.37	No	No Churn
